#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-12-29-21-19-17
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1733589084.600211	Cjhb472KHcNyPmg3Te	172.25.21.151	19105	192.155.88.241	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1446874840.219359	0
1733589084.619660	Cjhb472KHcNyPmg3Te	172.25.21.151	19105	192.155.88.241	123	4	4	4	128.000000	0.000000	0.039474	0.003052	45.61.187.39	1733588101.360643	-1446874840.219359	1733589083.933228	1733589083.933272	0
1733589085.316551	CdZZGP1gaDrPXEYXM5	172.25.21.151	53200	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	115331214.151585	0
1733589085.365992	CdZZGP1gaDrPXEYXM5	172.25.21.151	53200	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001526	0.001617	127.67.113.92	1733589006.957591	115331214.151585	1733589084.665152	1733589084.665153	0
1733589089.411074	C5gfkw3jOwq10k3gue	172.25.21.151	30596	15.204.87.223	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-322929267.917115	0
1733589089.462542	C5gfkw3jOwq10k3gue	172.25.21.151	30596	15.204.87.223	123	4	4	2	128.000000	0.000000	0.051804	0.001312	132.163.97.6	1733588500.625551	-322929267.917115	1733589088.750586	1733589088.750855	0
1733589149.685843	Csh7E54JxCjxT6Z5i5	172.25.21.151	41964	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1772441579.060111	0
1733589149.735336	Csh7E54JxCjxT6Z5i5	172.25.21.151	41964	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001526	0.001694	127.67.113.92	1733589006.957591	-1772441579.060111	1733589149.035196	1733589149.035196	0
1733589152.527263	CAZ1lk2irQQBWcblG1	172.25.21.151	21029	45.79.51.42	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1061213859.208292	0
1733589152.552712	CAZ1lk2irQQBWcblG1	172.25.21.151	21029	45.79.51.42	123	4	4	2	128.000000	0.000000	0.007462	0.026779	129.7.1.66	1733588411.805518	1061213859.208292	1733589151.864192	1733589151.864219	0
1733589212.833709	Cqyfw43nNDQMiQE2x6	172.25.21.151	54198	192.155.88.241	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1469166038.119655	0
1733589212.853990	Cqyfw43nNDQMiQE2x6	172.25.21.151	54198	192.155.88.241	123	4	4	4	128.000000	0.000000	0.039474	0.002197	45.61.187.39	1733589131.930393	-1469166038.119655	1733589212.168930	1733589212.169072	0
1733589214.711012	CjOpSB14VnGNER2cB8	172.25.21.151	38485	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	384274000.558113	0
1733589214.761889	CjOpSB14VnGNER2cB8	172.25.21.151	38485	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001526	0.001755	127.67.113.92	1733589006.957591	384274000.558113	1733589214.062580	1733589214.062580	0
1733589219.450647	C0VMcY1OEQod5YpTPk	172.25.21.151	20484	15.204.87.223	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	227984586.448874	0
1733589219.507257	C0VMcY1OEQod5YpTPk	172.25.21.151	20484	15.204.87.223	123	4	4	2	128.000000	0.000000	0.051804	0.001450	132.163.97.6	1733588500.625551	227984586.448874	1733589218.796016	1733589218.797043	0
1733589278.839413	CVxaPu3UeVUE8JOsvh	172.25.21.151	58089	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-2138573098.431725	0
1733589278.888745	CVxaPu3UeVUE8JOsvh	172.25.21.151	58089	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001526	0.001816	127.67.113.92	1733589006.957591	-2138573098.431725	1733589278.190160	1733589278.190160	0
1733589281.974233	CKXb182KMafILG1R4	172.25.21.151	33754	45.79.51.42	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1086097612.673934	0
1733589281.999524	CKXb182KMafILG1R4	172.25.21.151	33754	45.79.51.42	123	4	4	2	128.000000	0.000000	0.007462	0.028717	129.7.1.66	1733588411.805518	1086097612.673934	1733589281.312464	1733589281.312494	0
1733589342.074875	C4eqAd3Hq9AL6ZXEz	172.25.21.151	14050	192.155.88.241	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	32415590.570045	0
1733589342.094906	C4eqAd3Hq9AL6ZXEz	172.25.21.151	14050	192.155.88.241	123	4	4	4	128.000000	0.000000	0.039474	0.002319	45.61.187.39	1733589131.930393	32415590.570045	1733589341.411448	1733589341.411502	0
1733589343.635675	CCNp5rA7XY1LCA0c5	172.25.21.151	10203	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1238528539.593002	0
